benchmark	vcnf_status	vcnf_time	vampire_status	vampire_time	cvc4_status	cvc4_time	z3_status	z3_time
UF_sledgehammer_Hoare_uf.805367.smt2	Unsatisfiable	0.1198	Unsatisfiable	0.376931	unsat	0.1841	0.1841	unsat	0.098985
UF_sledgehammer_Hoare_uf.807504.smt2	Unsatisfiable	0.0465	Unsatisfiable	0.0573279	unsat	0.1273	0.1273	unsat	0.074189
UF_sledgehammer_Hoare_uf.809848.smt2	Unsatisfiable	178.8490	Unsatisfiable	61.6557	unsat	0.1262	0.1262	starexec-unknown	1798.92
UF_sledgehammer_Hoare_uf.812402.smt2	Unsatisfiable	0.0745	Unsatisfiable	0.0774551	unsat	0.1884	0.1884	unsat	0.079829
UF_sledgehammer_Hoare_uf.814641.smt2	Unsatisfiable	10.4553	Unsatisfiable	10.4947	unsat	0.2026	0.2026	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.815609.smt2	Unsatisfiable	7.0559	Unsatisfiable	5.33522	unsat	0.0758	0.0758	starexec-unknown	1798.92
UF_sledgehammer_Hoare_uf.816121.smt2	Unsatisfiable	1.0569	Unsatisfiable	5.15778	unsat	0.0377	0.0377	starexec-unknown	345.227
UF_sledgehammer_Hoare_uf.816430.smt2	Unsatisfiable	0.4221	Unsatisfiable	0.517331	unsat	0.0274	0.0274	unsat	0.0467051
UF_sledgehammer_Hoare_uf.818402.smt2	Unsatisfiable	63.2547	Unsatisfiable	92.5442	unsat	0.1962	0.1962	starexec-unknown	1799.72
UF_sledgehammer_Hoare_uf.822446.smt2	--	298.5180	--	298.416	unsat	0.4827	0.4827	starexec-unknown	1799.02
UF_sledgehammer_Hoare_uf.823377.smt2	Unsatisfiable	0.0278	Unsatisfiable	0.024976	unsat	0.0231	0.0231	unsat	0.04302
UF_sledgehammer_Hoare_uf.828081.smt2	--	298.4180	Unsatisfiable	281.456	unsat	0.4972	0.4972	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.828950.smt2	Unsatisfiable	0.0473	Unsatisfiable	0.0237329	unsat	0.0211	0.0211	unsat	0.0425271
UF_sledgehammer_Hoare_uf.832192.smt2	Unsatisfiable	10.5894	Unsatisfiable	57.7089	unsat	0.1745	0.1745	starexec-unknown	1799.22
UF_sledgehammer_Hoare_uf.833267.smt2	Unsatisfiable	10.3586	Unsatisfiable	10.4645	unsat	0.0992	0.0992	starexec-unknown	1799.02
UF_sledgehammer_Hoare_uf.833850.smt2	Unsatisfiable	5.2235	Unsatisfiable	5.1989	unsat	0.0413	0.0413	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.834137.smt2	Unsatisfiable	2.2411	Unsatisfiable	2.23108	unsat	0.0273	0.0273	unsat	0.0877471
UF_sledgehammer_Hoare_uf.837338.smt2	Unsatisfiable	0.0319	Unsatisfiable	0.037404	unsat	0.0706	0.0706	unsat	0.0583371
UF_sledgehammer_Hoare_uf.839780.smt2	Unsatisfiable	10.3717	Unsatisfiable	10.468	unsat	0.0937	0.0937	unsat	0.063366
UF_sledgehammer_Hoare_uf.842927.smt2	Unsatisfiable	2.8069	Unsatisfiable	2.7461	unsat	0.0879	0.0879	unsat	0.0615231
UF_sledgehammer_Hoare_uf.846064.smt2	Unsatisfiable	2.8055	Unsatisfiable	2.74709	unsat	0.0887	0.0887	unsat	0.0615899
UF_sledgehammer_Hoare_uf.850362.smt2	Unsatisfiable	182.6470	Unsatisfiable	114.001	starexec-unknown	1645.9600	0.0000	starexec-unknown	1799.22
UF_sledgehammer_Hoare_uf.854073.smt2	Unsatisfiable	0.4461	Unsatisfiable	2.92384	unsat	40.4008	40.4008	unsat	1.42936
UF_sledgehammer_Hoare_uf.857242.smt2	Unsatisfiable	0.0351	Unsatisfiable	0.0437761	unsat	0.0713	0.0713	starexec-unknown	1799.22
UF_sledgehammer_Hoare_uf.870874.smt2	Unsatisfiable	0.0357	Unsatisfiable	0.0317591	unsat	41.1769	41.1769	unsat	68.2689
UF_sledgehammer_Hoare_uf.871292.smt2	Unsatisfiable	0.0270	Unsatisfiable	0.0269071	unsat	40.4837	40.4837	unsat	5.18809
UF_sledgehammer_Hoare_uf.876996.smt2	Unsatisfiable	0.0297	Unsatisfiable	0.0305601	unsat	40.5488	40.5488	unsat	49.9763
UF_sledgehammer_Hoare_uf.882708.smt2	Unsatisfiable	0.0292	Unsatisfiable	0.0328729	unsat	40.6907	40.6907	unsat	857.496
UF_sledgehammer_Hoare_uf.887079.smt2	Unsatisfiable	0.0240	Unsatisfiable	0.027495	unsat	40.2578	40.2578	starexec-unknown	1799.32
UF_sledgehammer_Hoare_uf.887983.smt2	Unsatisfiable	0.0246	Unsatisfiable	0.020494	unsat	40.1659	40.1659	unsat	1.25649
UF_sledgehammer_Hoare_uf.888404.smt2	Unsatisfiable	0.0229	Unsatisfiable	0.01931	unsat	40.4611	40.4611	unsat	0.285078
UF_sledgehammer_Hoare_uf.891031.smt2	Unsatisfiable	0.0321	Unsatisfiable	0.0641069	unsat	0.0713	0.0713	starexec-unknown	1799.22
UF_sledgehammer_Hoare_uf.911985.smt2	--	298.5170	--	298.418	unsat	574.1910	574.1910	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.912956.smt2	Unsatisfiable	98.9779	Unsatisfiable	291.509	unsat	7.3491	7.3491	starexec-unknown	1799.02
UF_sledgehammer_Hoare_uf.915593.smt2	Unsatisfiable	1.3366	Unsatisfiable	1.43593	unsat	0.2022	0.2022	unsat	0.101241
UF_sledgehammer_Hoare_uf.917818.smt2	--	298.4170	--	298.417	unsat	572.5410	572.5410	starexec-unknown	1799.02
UF_sledgehammer_Hoare_uf.918827.smt2	Unsatisfiable	99.4338	Unsatisfiable	296.888	unsat	7.3391	7.3391	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.921552.smt2	--	298.5180	--	298.316	unsat	572.8590	572.8590	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.922561.smt2	Unsatisfiable	99.4112	Unsatisfiable	296.291	unsat	7.3649	7.3649	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.926761.smt2	Unsatisfiable	16.9805	Unsatisfiable	21.0273	unsat	41.0259	41.0259	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.927028.smt2	Unsatisfiable	1.0893	Unsatisfiable	2.68141	unsat	40.8232	40.8232	unsat	0.108785
UF_sledgehammer_Hoare_uf.930964.smt2	Unsatisfiable	16.9575	Unsatisfiable	21.0155	unsat	41.0210	41.0210	starexec-unknown	1798.92
UF_sledgehammer_Hoare_uf.931231.smt2	Unsatisfiable	1.0825	Unsatisfiable	2.68121	unsat	40.8358	40.8358	unsat	0.108477
UF_sledgehammer_Hoare_uf.935160.smt2	Unsatisfiable	16.9725	Unsatisfiable	21.0195	unsat	41.0089	41.0089	starexec-unknown	1799.12
UF_sledgehammer_Hoare_uf.935427.smt2	Unsatisfiable	1.0877	Unsatisfiable	2.68052	unsat	40.8240	40.8240	unsat	0.108287
UF_sledgehammer_Hoare_uf.939362.smt2	Unsatisfiable	16.9146	Unsatisfiable	179.04	unsat	41.4859	41.4859	starexec-unknown	1798.92
UF_sledgehammer_Hoare_uf.939629.smt2	Unsatisfiable	2.0692	Unsatisfiable	2.68681	unsat	40.8228	40.8228	unsat	0.107492
UF_sledgehammer_Hoare_uf.941820.smt2	Unsatisfiable	0.0570	Unsatisfiable	0.0766571	unsat	0.1409	0.1409	unsat	0.086307
UF_sledgehammer_Hoare_uf.943747.smt2	Unsatisfiable	0.0550	Unsatisfiable	0.0617919	unsat	0.1408	0.1408	unsat	0.086002
UF_sledgehammer_Hoare_uf.945668.smt2	Unsatisfiable	0.0536	Unsatisfiable	0.0651801	unsat	0.1409	0.1409	unsat	0.0859621
UF_sledgehammer_Hoare_uf.947591.smt2	Unsatisfiable	0.0549	Unsatisfiable	0.065279	unsat	0.1409	0.1409	unsat	0.0858719
UF_sledgehammer_Hoare_uf.949512.smt2	Unsatisfiable	0.0534	Unsatisfiable	0.062883	unsat	0.1407	0.1407	unsat	0.0860041
UF_sledgehammer_Hoare_uf.951435.smt2	Unsatisfiable	0.0541	Unsatisfiable	0.062386	unsat	0.1405	0.1405	unsat	0.08595
UF_sledgehammer_Hoare_uf.956668.smt2	Unsatisfiable	68.3330	--	298.516	unsat	0.5052	0.5052	unsat	0.980012
UF_sledgehammer_Hoare_uf.959976.smt2	--	298.5380	--	297.817	unsat	0.3846	0.3846	unsat	0.280836
UF_sledgehammer_Hoare_uf.960879.smt2	--	298.4180	--	251.616	unsat	0.2927	0.2927	unsat	0.299332
UF_sledgehammer_Hoare_uf.963547.smt2	Unsatisfiable	10.7868	Unsatisfiable	29.4711	unsat	0.2021	0.2021	unsat	0.0871951
UF_sledgehammer_Hoare_uf.965723.smt2	Unsatisfiable	264.8340	--	298.418	unsat	0.3824	0.3824	unsat	0.567962
UF_sledgehammer_Hoare_uf.966336.smt2	Unsatisfiable	0.0870	Unsatisfiable	0.784126	unsat	0.0264	0.0264	unsat	0.063941
UF_sledgehammer_Hoare_uf.968765.smt2	Unsatisfiable	78.5407	--	298.518	unsat	0.3461	0.3461	unsat	1.40306
UF_sledgehammer_Hoare_uf.969559.smt2	Unsatisfiable	1.4482	Unsatisfiable	2.986	unsat	0.0285	0.0285	starexec-unknown	1799.02
UF_sledgehammer_Hoare_uf.972601.smt2	Unsatisfiable	2.5361	Unsatisfiable	8.99338	unsat	0.2846	0.2846	unsat	0.411834
UF_sledgehammer_Hoare_uf.975532.smt2	Unsatisfiable	2.3319	Unsatisfiable	7.29065	unsat	0.2841	0.2841	unsat	0.414595
UF_sledgehammer_Hoare_uf.978569.smt2	Unsatisfiable	1.4192	Unsatisfiable	1.09799	unsat	0.2061	0.2061	unsat	0.0970609
UF_sledgehammer_Hoare_uf.981279.smt2	--	298.5160	--	298.516	unsat	444.3810	444.3810	starexec-unknown	1799.53
UF_sledgehammer_Hoare_uf.984827.smt2	--	298.4190	--	298.418	unsat	2.7267	2.7267	starexec-unknown	1257.99
UF_sledgehammer_Hoare_uf.988404.smt2	--	298.4170	--	298.518	unsat	2.7324	2.7324	starexec-unknown	1799.32
UF_sledgehammer_Hoare_uf.992005.smt2	Unsatisfiable	0.9894	Unsatisfiable	1.05757	unsat	0.4712	0.4712	unsat	0.277634
UF_sledgehammer_Hoare_uf.994632.smt2	Unsatisfiable	0.2264	Unsatisfiable	0.568775	unsat	0.1976	0.1976	unsat	0.105136
UF_sledgehammer_Hoare_uf.997074.smt2	--	298.6160	--	298.517	unsat	2.7414	2.7414	unsat	56.2517
UF_sledgehammer_Hoare_z3.1001683.smt2	--	298.4190	--	298.619	unsat	0.3018	0.3018	unsat	1.41595
UF_sledgehammer_Hoare_z3.1002476.smt2	Unsatisfiable	2.3253	Unsatisfiable	2.99384	unsat	0.0287	0.0287	starexec-unknown	1799.12
UF_sledgehammer_Hoare_z3.1005641.smt2	Unsatisfiable	1.0417	Unsatisfiable	8.60923	unsat	0.2767	0.2767	unsat	0.608542
UF_sledgehammer_Hoare_z3.1008695.smt2	Unsatisfiable	1.0401	Unsatisfiable	8.64717	unsat	0.2773	0.2773	unsat	0.581173
UF_sledgehammer_Hoare_z3.1011605.smt2	Unsatisfiable	1.9310	Unsatisfiable	5.51719	unsat	0.1937	0.1937	unsat	0.0917311
UF_sledgehammer_Hoare_z3.1056882.smt2	Unsatisfiable	0.0393	Unsatisfiable	0.0296549	unsat	0.0165	0.0165	unsat	0.0387771
UF_sledgehammer_Hoare_z3.1116654.smt2	Unsatisfiable	0.0205	Unsatisfiable	0.0248679	unsat	0.0146	0.0146	unsat	0.0417761
UF_sledgehammer_Hoare_z3.1116991.smt2	Unsatisfiable	0.0199	Unsatisfiable	0.0245031	unsat	0.0149	0.0149	unsat	0.038508
UF_sledgehammer_Hoare_z3.1119636.smt2	Unsatisfiable	0.0206	Unsatisfiable	0.621672	unsat	0.0144	0.0144	unsat	0.0381419
UF_sledgehammer_Hoare_z3.1119922.smt2	Unsatisfiable	0.0195	Unsatisfiable	0.0244491	unsat	0.0147	0.0147	unsat	0.0383229
UF_sledgehammer_Hoare_z3.1153213.smt2	Unsatisfiable	0.0318	Unsatisfiable	0.0289549	unsat	0.0242	0.0242	unsat	0.042339
UF_sledgehammer_Hoare_z3.1156380.smt2	Unsatisfiable	0.0323	Unsatisfiable	0.0341111	unsat	0.0225	0.0225	unsat	0.0409301
UF_sledgehammer_Hoare_z3.1159565.smt2	Unsatisfiable	0.0355	Unsatisfiable	0.0340711	unsat	0.0214	0.0214	unsat	0.0409659
UF_sledgehammer_Hoare_z3.1174138.smt2	Unsatisfiable	0.0204	Unsatisfiable	0.0205351	unsat	0.0137	0.0137	unsat	0.0384111
UF_sledgehammer_Hoare_z3.1174345.smt2	Unsatisfiable	0.0190	Unsatisfiable	0.0221671	unsat	0.0138	0.0138	unsat	0.038126
UF_sledgehammer_Hoare_z3.1201786.smt2	Unsatisfiable	0.8076	Unsatisfiable	0.797489	unsat	0.0244	0.0244	unsat	0.0416959
UF_sledgehammer_Hoare_z3.1202626.smt2	Unsatisfiable	0.8139	Unsatisfiable	0.796295	unsat	0.0242	0.0242	unsat	0.0416981
UF_sledgehammer_Hoare_z3.1220222.smt2	Unsatisfiable	0.0541	Unsatisfiable	0.0625179	unsat	0.1522	0.1522	unsat	0.0842421
UF_sledgehammer_Hoare_z3.1241063.smt2	Unsatisfiable	0.0249	Unsatisfiable	0.0207999	unsat	0.0134	0.0134	unsat	0.0384151
UF_sledgehammer_Hoare_z3.1241348.smt2	Unsatisfiable	0.0244	Unsatisfiable	0.022202	unsat	0.0139	0.0139	unsat	0.038268
UF_sledgehammer_Hoare_z3.555997.smt2	Unsatisfiable	0.0205	Unsatisfiable	0.017322	unsat	0.0122	0.0122	unsat	0.0402309
UF_sledgehammer_Hoare_z3.556315.smt2	Unsatisfiable	0.0202	Unsatisfiable	0.0181151	unsat	0.0130	0.0130	unsat	0.0393479
UF_sledgehammer_Hoare_z3.556638.smt2	Unsatisfiable	0.0174	Unsatisfiable	0.017622	unsat	0.0126	0.0126	unsat	0.039531
UF_sledgehammer_Hoare_z3.556955.smt2	Unsatisfiable	0.0185	Unsatisfiable	0.0173289	unsat	0.0122	0.0122	unsat	0.03948
UF_sledgehammer_Hoare_z3.557275.smt2	Unsatisfiable	0.0183	Unsatisfiable	0.017451	unsat	0.0119	0.0119	unsat	0.0399249
UF_sledgehammer_Hoare_z3.567991.smt2	Unsatisfiable	0.0394	Unsatisfiable	0.020242	unsat	0.0145	0.0145	unsat	0.0386989
UF_sledgehammer_Hoare_z3.632214.smt2	Unsatisfiable	0.0201	Unsatisfiable	0.0235001	unsat	0.0152	0.0152	unsat	0.039145
UF_sledgehammer_Hoare_z3.643301.smt2	Unsatisfiable	0.0210	Unsatisfiable	0.632459	unsat	0.0179	0.0179	unsat	0.0395511
UF_sledgehammer_Hoare_z3.653912.smt2	Unsatisfiable	0.0234	Unsatisfiable	0.0206799	unsat	0.0150	0.0150	unsat	0.0388279
UF_sledgehammer_Hoare_z3.654540.smt2	Unsatisfiable	0.0196	Unsatisfiable	0.019389	unsat	0.0161	0.0161	unsat	0.0385289
UF_sledgehammer_Hoare_z3.655087.smt2	Unsatisfiable	0.0190	Unsatisfiable	0.019392	unsat	0.0157	0.0157	unsat	0.038323
UF_sledgehammer_Hoare_z3.664989.smt2	Unsatisfiable	0.0199	Unsatisfiable	0.020377	unsat	0.0139	0.0139	unsat	0.0396659
UF_sledgehammer_Hoare_z3.665607.smt2	Unsatisfiable	0.0206	Unsatisfiable	0.020243	unsat	0.0139	0.0139	unsat	0.0385829
UF_sledgehammer_Hoare_z3.668843.smt2	Unsatisfiable	0.0179	Unsatisfiable	0.0189051	unsat	0.0129	0.0129	unsat	0.0385429
UF_sledgehammer_Hoare_z3.669343.smt2	Unsatisfiable	0.0178	Unsatisfiable	0.018878	unsat	0.0134	0.0134	unsat	0.038003
UF_sledgehammer_Hoare_z3.673877.smt2	Unsatisfiable	11.1490	Unsatisfiable	17.4149	unsat	0.1807	0.1807	unsat	0.0849571
UF_sledgehammer_Hoare_z3.682447.smt2	Unsatisfiable	0.2360	Unsatisfiable	0.186742	unsat	0.2026	0.2026	unsat	0.085309
UF_sledgehammer_Hoare_z3.684683.smt2	Unsatisfiable	0.3020	Unsatisfiable	0.796242	unsat	0.1706	0.1706	unsat	0.0855411
UF_sledgehammer_Hoare_z3.686853.smt2	Unsatisfiable	0.3072	Unsatisfiable	0.155478	unsat	0.1707	0.1707	unsat	0.0854051
UF_sledgehammer_Hoare_z3.690346.smt2	Unsatisfiable	17.4421	Unsatisfiable	19.6441	unsat	0.0430	0.0430	unsat	0.04209
UF_sledgehammer_Hoare_z3.691390.smt2	Unsatisfiable	17.4315	Unsatisfiable	19.5806	unsat	0.0436	0.0436	unsat	0.0421609
UF_sledgehammer_Hoare_z3.721145.smt2	Unsatisfiable	0.0240	Unsatisfiable	0.0205611	unsat	0.0161	0.0161	unsat	0.039076
UF_sledgehammer_Hoare_z3.721461.smt2	Unsatisfiable	0.0215	Unsatisfiable	0.0209399	unsat	0.0155	0.0155	unsat	0.0386451
UF_sledgehammer_Hoare_z3.721826.smt2	Unsatisfiable	0.0253	Unsatisfiable	0.03403	unsat	0.0174	0.0174	unsat	0.0390709
UF_sledgehammer_Hoare_z3.878266.smt2	Unsatisfiable	8.2549	Unsatisfiable	10.1959	unsat	40.5157	40.5157	unsat	2.15888
UF_sledgehammer_Hoare_z3.900291.smt2	Unsatisfiable	0.0268	Unsatisfiable	0.030013	unsat	40.4822	40.4822	unsat	5.19671
UF_sledgehammer_Hoare_z3.906043.smt2	Unsatisfiable	0.0266	Unsatisfiable	0.0268109	unsat	40.5405	40.5405	unsat	50.1061
UF_sledgehammer_Hoare_z3.911803.smt2	Unsatisfiable	0.0289	Unsatisfiable	0.0297651	unsat	40.6946	40.6946	unsat	797.908
UF_sledgehammer_Hoare_z3.917547.smt2	Unsatisfiable	0.0190	Unsatisfiable	0.02214	unsat	40.4478	40.4478	unsat	0.285249
UF_sledgehammer_Hoare_z3.957905.smt2	Unsatisfiable	1.0834	Unsatisfiable	2.68435	unsat	40.8342	40.8342	unsat	0.108755
UF_sledgehammer_Hoare_z3.962505.smt2	Unsatisfiable	1.0876	Unsatisfiable	2.68834	unsat	40.8352	40.8352	unsat	0.107713
UF_sledgehammer_Hoare_z3.967098.smt2	Unsatisfiable	1.0869	Unsatisfiable	2.68097	unsat	40.8146	40.8146	unsat	0.108949
UF_sledgehammer_Hoare_z3.971338.smt2	Unsatisfiable	0.0285	Unsatisfiable	0.0276771	unsat	0.0229	0.0229	unsat	0.04237
UF_sledgehammer_NS_Shared_2040154_uf.738125.smt2	Unsatisfiable	90.4885	Unsatisfiable	90.9128	unsat	0.3117	0.3117	unsat	923.941
UF_sledgehammer_NS_Shared_smtlib.594141.smt2	Unsatisfiable	73.4168	--	298.517	unsat	0.1621	0.1621	unsat	25.4703
UF_sledgehammer_NS_Shared_smtlib.594954.smt2	Unsatisfiable	82.6619	--	298.417	unsat	0.0265	0.0265	unsat	0.043064
UF_sledgehammer_NS_Shared_smtlib.614591.smt2	Unsatisfiable	0.6612	Unsatisfiable	0.754335	unsat	0.1876	0.1876	unsat	1.1826
UF_sledgehammer_NS_Shared_smtlib.616756.smt2	Unsatisfiable	12.9927	Unsatisfiable	77.9903	unsat	0.2415	0.2415	unsat	4.22077
UF_sledgehammer_NS_Shared_smtlib.620031.smt2	Unsatisfiable	1.8028	--	298.516	unsat	0.2161	0.2161	starexec-unknown	1799.22
UF_sledgehammer_NS_Shared_smtlib.637740.smt2	Unsatisfiable	3.0816	Unsatisfiable	1.9381	unsat	61.2005	61.2005	unsat	0.0433899
UF_sledgehammer_NS_Shared_smtlib.678332.smt2	Unsatisfiable	0.0336	Unsatisfiable	0.067481	unsat	0.0276	0.0276	unsat	0.043064
UF_sledgehammer_NS_Shared_smtlib.835033.smt2	Unsatisfiable	0.1143	Unsatisfiable	0.676712	unsat	0.0319	0.0319	unsat	0.0438651
UF_sledgehammer_NS_Shared_smtlib.911357.smt2	Unsatisfiable	2.9212	Unsatisfiable	1.15012	unsat	0.7388	0.7388	unsat	0.229371
UF_sledgehammer_NS_Shared_uf.577518.smt2	--	298.5170	--	298.517	unsat	1.4667	1.4667	unsat	0.315802
UF_sledgehammer_NS_Shared_uf.580209.smt2	--	298.4180	--	298.517	unsat	0.2315	0.2315	starexec-unknown	1799.12
UF_sledgehammer_NS_Shared_uf.585691.smt2	Unsatisfiable	1.0797	Unsatisfiable	253.402	unsat	0.3648	0.3648	unsat	1154.24
UF_sledgehammer_NS_Shared_uf.594136.smt2	--	298.4170	--	298.026	unsat	0.1643	0.1643	unsat	26.1407
UF_sledgehammer_NS_Shared_uf.594955.smt2	Unsatisfiable	61.4386	--	298.518	unsat	0.0265	0.0265	unsat	0.042747
UF_sledgehammer_NS_Shared_uf.614646.smt2	Unsatisfiable	0.6573	Unsatisfiable	0.756949	unsat	0.1882	0.1882	unsat	1.23548
UF_sledgehammer_NS_Shared_uf.616817.smt2	Unsatisfiable	12.9890	Unsatisfiable	81.984	unsat	0.2442	0.2442	unsat	4.26613
UF_sledgehammer_NS_Shared_uf.620072.smt2	Unsatisfiable	1.7978	Unsatisfiable	83.2546	unsat	0.2266	0.2266	starexec-unknown	1799.42
UF_sledgehammer_NS_Shared_uf.637867.smt2	Unsatisfiable	3.1810	Unsatisfiable	1.70392	unsat	0.2685	0.2685	starexec-unknown	789.913
UF_sledgehammer_NS_Shared_uf.657306.smt2	Unsatisfiable	10.4853	--	298.418	unsat	0.2690	0.2690	starexec-unknown	787.477
UF_sledgehammer_NS_Shared_uf.661588.smt2	Unsatisfiable	10.4957	--	298.516	unsat	0.2688	0.2688	starexec-unknown	786.378
UF_sledgehammer_NS_Shared_uf.665870.smt2	Unsatisfiable	10.4841	--	298.028	unsat	0.2685	0.2685	starexec-unknown	785.628
UF_sledgehammer_NS_Shared_uf.670159.smt2	Unsatisfiable	10.4928	--	298.319	unsat	0.2494	0.2494	starexec-unknown	1799.12
UF_sledgehammer_NS_Shared_uf.674464.smt2	Unsatisfiable	0.8161	--	298.417	unsat	61.2107	61.2107	unsat	0.0433221
UF_sledgehammer_NS_Shared_uf.678538.smt2	Unsatisfiable	0.0357	Unsatisfiable	0.0674621	unsat	0.1586	0.1586	unsat	0.119726
UF_sledgehammer_NS_Shared_uf.682956.smt2	Unsatisfiable	10.5127	Unsatisfiable	18.7888	unsat	0.3474	0.3474	unsat	0.207763
UF_sledgehammer_NS_Shared_uf.685762.smt2	Unsatisfiable	10.4683	Unsatisfiable	57.947	unsat	0.2533	0.2533	unsat	0.0966309
UF_sledgehammer_NS_Shared_uf.705999.smt2	Unsatisfiable	1.5868	Unsatisfiable	19.0778	unsat	0.8528	0.8528	unsat	0.428004
UF_sledgehammer_NS_Shared_uf.712214.smt2	Unsatisfiable	18.5425	Unsatisfiable	18.674	unsat	515.7020	515.7020	starexec-unknown	1799.53
UF_sledgehammer_NS_Shared_uf.720452.smt2	--	298.5170	--	298.417	unsat	515.4790	515.4790	starexec-unknown	1799.53
UF_sledgehammer_NS_Shared_uf.725575.smt2	--	298.4160	--	298.518	unsat	1051.0400	1051.0400	starexec-unknown	1794.12
UF_sledgehammer_NS_Shared_uf.731015.smt2	--	298.5170	--	298.516	unsat	0.2620	0.2620	unsat	0.0969629
UF_sledgehammer_NS_Shared_uf.735533.smt2	Unsatisfiable	1.5489	Unsatisfiable	17.706	unsat	61.4705	61.4705	unsat	1540.44
UF_sledgehammer_NS_Shared_uf.755652.smt2	Unsatisfiable	5.5923	Unsatisfiable	23.5052	unsat	0.2793	0.2793	unsat	0.0984939
UF_sledgehammer_NS_Shared_uf.762198.smt2	Unsatisfiable	18.5255	Unsatisfiable	18.6288	unsat	2.2569	2.2569	unsat	0.135378
UF_sledgehammer_NS_Shared_uf.768897.smt2	Unsatisfiable	1.9357	Unsatisfiable	0.804596	unsat	0.1651	0.1651	unsat	0.0955001
UF_sledgehammer_NS_Shared_uf.775049.smt2	Unsatisfiable	0.7355	Unsatisfiable	0.724847	unsat	0.1654	0.1654	unsat	0.0952731
UF_sledgehammer_NS_Shared_uf.781306.smt2	Unsatisfiable	2.0683	Unsatisfiable	1.74633	unsat	0.1656	0.1656	starexec-unknown	1798.92
UF_sledgehammer_NS_Shared_uf.786690.smt2	Unsatisfiable	0.0510	Unsatisfiable	0.0561411	unsat	0.1444	0.1444	unsat	0.091122
UF_sledgehammer_NS_Shared_uf.788692.smt2	Unsatisfiable	0.0521	Unsatisfiable	0.0599739	unsat	0.1442	0.1442	unsat	0.0998319
UF_sledgehammer_NS_Shared_uf.794013.smt2	Unsatisfiable	0.0561	Unsatisfiable	0.060694	unsat	0.1546	0.1546	unsat	0.0909719
UF_sledgehammer_NS_Shared_uf.824086.smt2	Unsatisfiable	0.0472	Unsatisfiable	0.0568051	unsat	0.1353	0.1353	unsat	0.0831661
UF_sledgehammer_NS_Shared_uf.826217.smt2	Unsatisfiable	0.0566	Unsatisfiable	0.0722809	unsat	0.1443	0.1443	unsat	0.0954631
UF_sledgehammer_NS_Shared_uf.832903.smt2	Unsatisfiable	287.3930	Unsatisfiable	1.14241	unsat	0.3925	0.3925	unsat	2.53123
UF_sledgehammer_NS_Shared_uf.835780.smt2	Unsatisfiable	64.5876	Unsatisfiable	71.5228	unsat	0.2701	0.2701	starexec-unknown	347.988
UF_sledgehammer_NS_Shared_uf.836509.smt2	Unsatisfiable	0.1152	Unsatisfiable	0.677066	unsat	0.0277	0.0277	unsat	0.0421219
UF_sledgehammer_NS_Shared_uf.839729.smt2	Unsatisfiable	18.7574	Unsatisfiable	18.0144	unsat	0.2327	0.2327	unsat	0.113887
UF_sledgehammer_NS_Shared_uf.843023.smt2	Unsatisfiable	18.8042	Unsatisfiable	73.2825	unsat	0.2346	0.2346	unsat	0.108514
UF_sledgehammer_NS_Shared_uf.845875.smt2	Unsatisfiable	18.7300	--	298.416	unsat	0.2353	0.2353	unsat	0.110013
UF_sledgehammer_NS_Shared_uf.848730.smt2	Unsatisfiable	18.5814	--	298.516	unsat	0.2345	0.2345	unsat	0.108494
UF_sledgehammer_NS_Shared_uf.851590.smt2	Unsatisfiable	18.7451	--	298.517	unsat	0.2342	0.2342	unsat	0.108197
UF_sledgehammer_NS_Shared_uf.854491.smt2	Unsatisfiable	0.0943	Unsatisfiable	17.5227	unsat	0.2144	0.2144	unsat	0.099344
UF_sledgehammer_NS_Shared_uf.861242.smt2	Unsatisfiable	1.7551	Unsatisfiable	21.3381	unsat	0.2697	0.2697	unsat	0.102009
UF_sledgehammer_NS_Shared_uf.863825.smt2	Unsatisfiable	0.8069	--	298.517	unsat	0.4511	0.4511	unsat	0.123899
UF_sledgehammer_NS_Shared_uf.899213.smt2	Unsatisfiable	0.0526	Unsatisfiable	0.0910761	unsat	0.1480	0.1480	unsat	0.093994
UF_sledgehammer_NS_Shared_uf.901612.smt2	Unsatisfiable	0.0573	Unsatisfiable	0.076963	unsat	0.1564	0.1564	unsat	0.104773
UF_sledgehammer_NS_Shared_uf.908433.smt2	Unsatisfiable	183.7570	Unsatisfiable	65.1927	unsat	0.4445	0.4445	unsat	1.12827
UF_sledgehammer_NS_Shared_uf.911466.smt2	--	298.5170	--	298.217	unsat	0.3747	0.3747	starexec-unknown	746.882
UF_sledgehammer_NS_Shared_uf.912442.smt2	Unsatisfiable	2.9221	Unsatisfiable	1.15942	unsat	0.0321	0.0321	unsat	0.04414
UF_sledgehammer_NS_Shared_uf.916087.smt2	Unsatisfiable	18.8383	Unsatisfiable	19.0531	unsat	0.2256	0.2256	unsat	0.111842
